customer_id,purchase_year,purchase_month,age,gender,annual_income,purchase_date,purchase_amount,next_month_purchase_amount,gender_Female,gender_Male
1708,2023,7,36.0,Female,45574.0,2023-07-05 19:16:58+03:00,792.28,927.73,True,False
1708,2023,8,36.0,Female,45574.0,2023-08-28 19:16:58+03:00,927.73,702.55,True,False
1708,2023,10,36.0,Female,45574.0,2023-10-14 19:16:58+03:00,702.55,889.72,True,False
1708,2023,11,36.0,Female,45574.0,2023-11-12 19:16:58+03:00,889.72,1916.8600000000001,True,False
1708,2024,1,36.0,Female,45574.0,2024-01-04 19:16:58+03:00,1916.8600000000001,599.9,True,False
1709,2023,7,69.0,Male,126887.0,2023-07-14 19:16:58+03:00,1230.25,671.1,False,True
1709,2023,8,69.0,Male,126887.0,2023-08-05 19:16:58+03:00,671.1,2185.6800000000003,False,True
1709,2023,9,69.0,Male,126887.0,2023-09-21 19:16:58+03:00,2185.6800000000003,623.33,False,True
1709,2023,10,69.0,Male,126887.0,2023-10-22 19:16:58+03:00,623.33,969.5,False,True
1709,2023,11,69.0,Male,126887.0,2023-11-25 19:16:58+03:00,969.5,193.44,False,True
1709,2023,12,69.0,Male,126887.0,2023-12-29 19:16:58+03:00,193.44,1214.8,False,True
1709,2024,2,69.0,Male,126887.0,2024-02-07 19:16:58+03:00,1214.8,1331.17,False,True
1709,2024,3,69.0,Male,126887.0,2024-03-22 19:16:58+03:00,1331.17,989.28,False,True
1710,2023,6,33.0,Male,126785.0,2023-06-20 19:16:58+03:00,318.89,420.63,False,True
1710,2023,8,33.0,Male,126785.0,2023-08-06 19:16:58+03:00,420.63,229.1,False,True
1710,2023,11,33.0,Male,126785.0,2023-11-28 19:16:58+03:00,229.1,31.35,False,True
1710,2024,2,33.0,Male,126785.0,2024-02-18 19:16:58+03:00,31.35,347.07,False,True
1710,2024,3,33.0,Male,126785.0,2024-03-08 19:16:58+03:00,347.07,605.72,False,True
1711,2023,7,24.0,Male,64728.0,2023-07-20 19:16:58+03:00,1497.81,485.41,False,True
1711,2023,10,24.0,Male,64728.0,2023-10-02 19:16:58+03:00,485.41,84.97,False,True
1712,2023,6,68.0,Female,33385.0,2023-06-10 19:16:58+03:00,557.46,1620.2,True,False
1712,2023,8,68.0,Female,33385.0,2023-08-18 19:16:58+03:00,1620.2,420.4,True,False
1712,2023,10,68.0,Female,33385.0,2023-10-20 19:16:58+03:00,420.4,105.56,True,False
1712,2023,12,68.0,Female,33385.0,2023-12-19 19:16:58+03:00,105.56,534.28,True,False
1713,2023,7,29.0,Female,79065.0,2023-07-22 19:16:58+03:00,1813.51,288.31,True,False
1713,2023,8,29.0,Female,79065.0,2023-08-02 19:16:58+03:00,288.31,630.88,True,False
1713,2023,9,29.0,Female,79065.0,2023-09-12 19:16:58+03:00,630.88,440.57,True,False
1713,2023,11,29.0,Female,79065.0,2023-11-10 19:16:58+03:00,440.57,551.28,True,False
1714,2023,7,53.0,Female,129129.0,2023-07-20 19:16:58+03:00,30.07,338.31,True,False
1714,2023,9,53.0,Female,129129.0,2023-09-26 19:16:58+03:00,338.31,106.8,True,False
1714,2023,10,53.0,Female,129129.0,2023-10-14 19:16:58+03:00,106.8,1640.42,True,False
1715,2023,5,26.0,Female,122263.0,2023-05-24 19:16:58+03:00,1250.25,1066.03,True,False
1715,2023,6,26.0,Female,122263.0,2023-06-05 19:16:58+03:00,1066.03,831.01,True,False
1715,2023,7,26.0,Female,122263.0,2023-07-22 19:16:58+03:00,831.01,364.53,True,False
1715,2023,12,26.0,Female,122263.0,2023-12-24 19:16:58+03:00,364.53,149.73,True,False
1715,2024,1,26.0,Female,122263.0,2024-01-07 19:16:58+03:00,149.73,734.06,True,False
1715,2024,3,26.0,Female,122263.0,2024-03-03 19:16:58+03:00,734.06,1331.31,True,False
1716,2023,9,35.0,Female,58168.0,2023-09-01 19:16:58+03:00,236.2,955.76,True,False
1716,2024,1,35.0,Female,58168.0,2024-01-28 19:16:58+03:00,955.76,193.07,True,False
1717,2023,5,31.0,Female,75528.0,2023-05-28 19:16:58+03:00,986.75,194.49,True,False
1717,2023,6,31.0,Female,75528.0,2023-06-05 19:16:58+03:00,194.49,1736.37,True,False
1717,2023,7,31.0,Female,75528.0,2023-07-30 19:16:58+03:00,1736.37,211.7,True,False
1717,2023,10,31.0,Female,75528.0,2023-10-27 19:16:58+03:00,211.7,1774.88,True,False
1717,2023,12,31.0,Female,75528.0,2023-12-23 19:16:58+03:00,1774.88,39.54,True,False
1719,2023,7,44.0,Male,121327.0,2023-07-28 19:16:58+03:00,1052.07,410.98,False,True
1719,2023,8,44.0,Male,121327.0,2023-08-15 19:16:58+03:00,410.98,1318.4,False,True
1719,2023,12,44.0,Male,121327.0,2023-12-07 19:16:58+03:00,1318.4,1070.77,False,True
1720,2023,8,34.0,Female,106900.0,2023-08-06 19:16:58+03:00,312.81,1192.52,True,False
1720,2023,12,34.0,Female,106900.0,2023-12-20 19:16:58+03:00,1192.52,445.9,True,False
1721,2023,7,19.0,Female,63777.0,2023-07-21 19:16:58+03:00,571.87,699.78,True,False
1721,2023,8,19.0,Female,63777.0,2023-08-12 19:16:58+03:00,699.78,332.36,True,False
1721,2023,9,19.0,Female,63777.0,2023-09-03 19:16:58+03:00,332.36,691.79,True,False
1721,2023,12,19.0,Female,63777.0,2023-12-28 19:16:58+03:00,691.79,677.87,True,False
1721,2024,1,19.0,Female,63777.0,2024-01-17 19:16:58+03:00,677.87,913.43,True,False
1722,2023,6,62.0,Female,98134.0,2023-06-19 19:16:58+03:00,32.92,1089.14,True,False
1722,2023,9,62.0,Female,98134.0,2023-09-21 19:16:58+03:00,1089.14,456.38,True,False
1722,2024,4,62.0,Female,98134.0,2024-04-03 19:16:58+03:00,456.38,1097.87,True,False
1723,2023,7,32.0,Male,84366.0,2023-07-19 19:16:58+03:00,1565.91,778.07,False,True
1723,2023,8,32.0,Male,84366.0,2023-08-18 19:16:58+03:00,778.07,1723.99,False,True
1723,2023,10,32.0,Male,84366.0,2023-10-30 19:16:58+03:00,1723.99,649.9,False,True
1723,2024,1,32.0,Male,84366.0,2024-01-06 19:16:58+03:00,649.9,396.8,False,True
1723,2024,2,32.0,Male,84366.0,2024-02-25 19:16:58+03:00,396.8,927.58,False,True
1723,2024,4,32.0,Male,84366.0,2024-04-27 19:16:58+03:00,927.58,261.21,False,True
1724,2023,6,59.0,Female,78784.0,2023-06-05 19:16:58+03:00,537.8299999999999,237.03,True,False
1724,2023,7,59.0,Female,78784.0,2023-07-02 19:16:58+03:00,237.03,405.45,True,False
1724,2023,8,59.0,Female,78784.0,2023-08-05 19:16:58+03:00,405.45,797.34,True,False
1724,2023,12,59.0,Female,78784.0,2023-12-04 19:16:58+03:00,797.34,262.65,True,False
1726,2023,8,37.0,Female,94400.0,2023-08-02 19:16:58+03:00,286.55,270.96,True,False
1726,2023,10,37.0,Female,94400.0,2023-10-03 19:16:58+03:00,270.96,72.09,True,False
1727,2023,6,31.0,Male,115050.0,2023-06-12 19:16:58+03:00,478.3,820.76,False,True
1729,2023,7,34.0,Female,94283.0,2023-07-20 19:16:58+03:00,64.22,488.31,True,False
1729,2023,10,34.0,Female,94283.0,2023-10-27 19:16:58+03:00,488.31,1101.23,True,False
1729,2024,1,34.0,Female,94283.0,2024-01-03 19:16:58+03:00,1101.23,695.52,True,False
1729,2024,2,34.0,Female,94283.0,2024-02-29 19:16:58+03:00,695.52,55.4,True,False
1730,2023,7,53.0,Female,113438.0,2023-07-09 19:16:58+03:00,716.14,3285.7200000000003,True,False
1730,2023,8,53.0,Female,113438.0,2023-08-09 19:16:58+03:00,3285.7200000000003,1300.26,True,False
1731,2023,10,55.0,Male,100806.0,2023-10-03 19:16:58+03:00,326.99,369.71,False,True
1731,2023,12,55.0,Male,100806.0,2023-12-16 19:16:58+03:00,369.71,484.78,False,True
1732,2023,6,23.0,Male,53112.0,2023-06-10 19:16:58+03:00,861.87,986.25,False,True
1732,2023,10,23.0,Male,53112.0,2023-10-04 19:16:58+03:00,986.25,782.2,False,True
1733,2023,6,70.0,Female,36981.0,2023-06-17 19:16:58+03:00,1751.6,1709.98,True,False
1733,2023,7,70.0,Female,36981.0,2023-07-17 19:16:58+03:00,1709.98,1606.69,True,False
1733,2023,8,70.0,Female,36981.0,2023-08-25 19:16:58+03:00,1606.69,267.53,True,False
1733,2023,11,70.0,Female,36981.0,2023-11-23 19:16:58+03:00,267.53,384.0,True,False
1733,2023,12,70.0,Female,36981.0,2023-12-21 19:16:58+03:00,384.0,606.91,True,False
1733,2024,1,70.0,Female,36981.0,2024-01-01 19:16:58+03:00,606.91,644.96,True,False
1733,2024,4,70.0,Female,36981.0,2024-04-12 19:16:58+03:00,644.96,490.09,True,False
1734,2023,6,69.0,Female,70044.0,2023-06-27 19:16:58+03:00,1349.9099999999999,646.3,True,False
1734,2023,7,69.0,Female,70044.0,2023-07-27 19:16:58+03:00,646.3,526.08,True,False
1734,2023,8,69.0,Female,70044.0,2023-08-22 19:16:58+03:00,526.08,1133.02,True,False
1734,2023,9,69.0,Female,70044.0,2023-09-08 19:16:58+03:00,1133.02,1025.23,True,False
1734,2023,10,69.0,Female,70044.0,2023-10-03 19:16:58+03:00,1025.23,1066.4,True,False
1735,2024,2,54.0,Male,117772.0,2024-02-04 19:16:58+03:00,626.39,974.3,False,True
1735,2024,3,54.0,Male,117772.0,2024-03-13 19:16:58+03:00,974.3,693.89,False,True
1735,2024,4,54.0,Male,117772.0,2024-04-29 19:16:58+03:00,693.89,1451.5,False,True
1736,2023,7,25.0,Female,34670.0,2023-07-27 19:16:58+03:00,1278.1399999999999,777.68,True,False
1736,2023,11,25.0,Female,34670.0,2023-11-07 19:16:58+03:00,777.68,357.93,True,False
1736,2023,12,25.0,Female,34670.0,2023-12-14 19:16:58+03:00,357.93,976.3,True,False
1737,2023,8,18.0,Female,34616.0,2023-08-04 19:16:58+03:00,830.24,591.9,True,False
1737,2023,11,18.0,Female,34616.0,2023-11-08 19:16:58+03:00,591.9,10.0,True,False
1737,2024,2,18.0,Female,34616.0,2024-02-20 19:16:58+03:00,10.0,308.05,True,False
1738,2023,8,41.0,Female,112400.0,2023-08-19 19:16:58+03:00,281.07,243.01,True,False
1738,2023,10,41.0,Female,112400.0,2023-10-15 19:16:58+03:00,243.01,1345.85,True,False
1738,2024,4,41.0,Female,112400.0,2024-04-17 19:16:58+03:00,1345.85,1494.27,True,False
1740,2023,9,77.0,Female,46284.0,2023-09-09 19:16:58+03:00,81.02,764.68,True,False
1741,2023,9,40.0,Female,128159.0,2023-09-28 19:16:58+03:00,1018.55,1129.39,True,False
1741,2023,11,40.0,Female,128159.0,2023-11-28 19:16:58+03:00,1129.39,181.95,True,False
1741,2024,2,40.0,Female,128159.0,2024-02-14 19:16:58+03:00,181.95,1372.84,True,False
1742,2023,7,19.0,Female,30260.0,2023-07-02 19:16:58+03:00,88.55,697.5,True,False
1742,2023,8,19.0,Female,30260.0,2023-08-24 19:16:58+03:00,697.5,487.64,True,False
1742,2024,1,19.0,Female,30260.0,2024-01-11 19:16:58+03:00,487.64,599.09,True,False
1742,2024,2,19.0,Female,30260.0,2024-02-16 19:16:58+03:00,599.09,692.16,True,False
1744,2023,12,67.0,Female,123226.0,2023-12-01 19:16:58+03:00,347.04,1285.25,True,False
1745,2023,7,36.0,Female,42740.0,2023-07-05 19:16:58+03:00,820.61,886.21,True,False
1745,2023,8,36.0,Female,42740.0,2023-08-02 19:16:58+03:00,886.21,948.08,True,False
1745,2023,12,36.0,Female,42740.0,2023-12-14 19:16:58+03:00,948.08,560.95,True,False
1745,2024,4,36.0,Female,42740.0,2024-04-24 19:16:58+03:00,560.95,381.38,True,False
1746,2023,11,20.0,Female,52335.0,2023-11-28 19:16:58+03:00,383.26,562.6,True,False
1746,2023,12,20.0,Female,52335.0,2023-12-29 19:16:58+03:00,562.6,459.0,True,False
1746,2024,2,20.0,Female,52335.0,2024-02-16 19:16:58+03:00,459.0,967.86,True,False
1746,2024,3,20.0,Female,52335.0,2024-03-10 19:16:58+03:00,967.86,174.22,True,False
1746,2024,4,20.0,Female,52335.0,2024-04-05 19:16:58+03:00,174.22,856.23,True,False
1747,2023,5,72.0,Female,115128.0,2023-05-30 19:16:58+03:00,306.04,1086.12,True,False
1747,2023,6,72.0,Female,115128.0,2023-06-30 19:16:58+03:00,1086.12,1542.0700000000002,True,False
1747,2023,7,72.0,Female,115128.0,2023-07-31 19:16:58+03:00,1542.0700000000002,76.7,True,False
1747,2023,8,72.0,Female,115128.0,2023-08-05 19:16:58+03:00,76.7,1388.96,True,False
1748,2023,8,19.0,Male,31291.0,2023-08-31 19:16:58+03:00,614.9,986.27,False,True
1748,2023,11,19.0,Male,31291.0,2023-11-16 19:16:58+03:00,986.27,871.96,False,True
1748,2024,2,19.0,Male,31291.0,2024-02-18 19:16:58+03:00,871.96,74.84,False,True
1748,2024,3,19.0,Male,31291.0,2024-03-31 19:16:58+03:00,74.84,694.03,False,True
1749,2023,6,22.0,Female,61109.0,2023-06-28 19:16:58+03:00,932.04,707.3,True,False
1749,2023,9,22.0,Female,61109.0,2023-09-11 19:16:58+03:00,707.3,511.56,True,False
1749,2024,2,22.0,Female,61109.0,2024-02-05 19:16:58+03:00,511.56,394.76,True,False
1750,2023,8,32.0,Male,90632.0,2023-08-02 19:16:58+03:00,90.57,776.3499999999999,False,True
1750,2023,9,32.0,Male,90632.0,2023-09-29 19:16:58+03:00,776.3499999999999,859.64,False,True
1750,2023,11,32.0,Male,90632.0,2023-11-28 19:16:58+03:00,859.64,1589.13,False,True
1750,2024,1,32.0,Male,90632.0,2024-01-17 19:16:58+03:00,1589.13,339.16,False,True
1752,2023,6,31.0,Female,89983.0,2023-06-21 19:16:58+03:00,938.7199999999999,196.62,True,False
1753,2023,8,38.0,Female,123479.0,2023-08-16 19:16:58+03:00,57.36,1238.42,True,False
1753,2023,9,38.0,Female,123479.0,2023-09-02 19:16:58+03:00,1238.42,491.93,True,False
1754,2023,11,25.0,Female,48014.0,2023-11-24 19:16:58+03:00,1201.53,1436.51,True,False
1754,2023,12,25.0,Female,48014.0,2023-12-26 19:16:58+03:00,1436.51,23.44,True,False
1754,2024,2,25.0,Female,48014.0,2024-02-25 19:16:58+03:00,23.44,853.47,True,False
1754,2024,3,25.0,Female,48014.0,2024-03-27 19:16:58+03:00,853.47,818.87,True,False
1755,2023,6,34.0,Male,96823.0,2023-06-19 19:16:58+03:00,949.3,395.63,False,True
1755,2023,10,34.0,Male,96823.0,2023-10-15 19:16:58+03:00,395.63,1509.94,False,True
1755,2023,11,34.0,Male,96823.0,2023-11-17 19:16:58+03:00,1509.94,830.22,False,True
1756,2023,8,74.0,Female,39693.0,2023-08-29 19:16:58+03:00,551.5600000000001,242.52,True,False
1756,2023,11,74.0,Female,39693.0,2023-11-17 19:16:58+03:00,242.52,1263.08,True,False
1757,2023,8,18.0,Female,78041.0,2023-08-08 19:16:58+03:00,360.35,744.0799999999999,True,False
1758,2023,6,23.0,Female,65521.0,2023-06-07 19:16:58+03:00,49.22,448.13,True,False
1758,2023,9,23.0,Female,65521.0,2023-09-24 19:16:58+03:00,448.13,1080.08,True,False
1759,2023,6,27.0,Female,73500.0,2023-06-05 19:16:58+03:00,1198.63,1097.56,True,False
1759,2023,12,27.0,Female,73500.0,2023-12-19 19:16:58+03:00,1097.56,455.61,True,False
1760,2023,7,20.0,Female,120512.0,2023-07-05 19:16:58+03:00,558.63,580.13,True,False
1760,2023,8,20.0,Female,120512.0,2023-08-20 19:16:58+03:00,580.13,315.63,True,False
1760,2024,1,20.0,Female,120512.0,2024-01-23 19:16:58+03:00,315.63,1306.24,True,False
1761,2023,6,36.0,Female,128767.0,2023-06-05 19:16:58+03:00,1251.29,544.85,True,False
1763,2023,6,26.0,Female,122389.0,2023-06-23 19:16:58+03:00,711.71,772.19,True,False
1763,2023,10,26.0,Female,122389.0,2023-10-09 19:16:58+03:00,772.19,345.83,True,False
1763,2024,2,26.0,Female,122389.0,2024-02-03 19:16:58+03:00,345.83,589.72,True,False
1765,2023,5,48.0,Male,90140.0,2023-05-29 19:16:58+03:00,765.86,666.35,False,True
1765,2023,6,48.0,Male,90140.0,2023-06-15 19:16:58+03:00,666.35,478.59000000000003,False,True
1765,2023,7,48.0,Male,90140.0,2023-07-02 19:16:58+03:00,478.59000000000003,1197.32,False,True
1765,2023,8,48.0,Male,90140.0,2023-08-23 19:16:58+03:00,1197.32,902.54,False,True
1765,2023,9,48.0,Male,90140.0,2023-09-04 19:16:58+03:00,902.54,811.48,False,True
1765,2023,10,48.0,Male,90140.0,2023-10-31 19:16:58+03:00,811.48,937.21,False,True
1766,2023,5,19.0,Female,115354.0,2023-05-29 19:16:58+03:00,2306.2,1599.02,True,False
1766,2023,8,19.0,Female,115354.0,2023-08-18 19:16:58+03:00,1599.02,944.03,True,False
1766,2023,12,19.0,Female,115354.0,2023-12-17 19:16:58+03:00,944.03,1693.0900000000001,True,False
1766,2024,1,19.0,Female,115354.0,2024-01-25 19:16:58+03:00,1693.0900000000001,1052.2,True,False
1766,2024,2,19.0,Female,115354.0,2024-02-06 19:16:58+03:00,1052.2,976.9,True,False
1766,2024,3,19.0,Female,115354.0,2024-03-12 19:16:58+03:00,976.9,636.21,True,False
1767,2023,6,25.0,Female,87965.0,2023-06-23 19:16:58+03:00,15.67,1854.93,True,False
1767,2023,8,25.0,Female,87965.0,2023-08-24 19:16:58+03:00,1854.93,615.12,True,False
1767,2024,3,25.0,Female,87965.0,2024-03-31 19:16:58+03:00,615.12,146.7,True,False
1768,2023,6,79.0,Male,78952.0,2023-06-30 19:16:58+03:00,1977.15,249.74,False,True
1768,2023,9,79.0,Male,78952.0,2023-09-19 19:16:58+03:00,249.74,611.35,False,True
1768,2023,10,79.0,Male,78952.0,2023-10-19 19:16:58+03:00,611.35,77.23,False,True
1768,2023,11,79.0,Male,78952.0,2023-11-20 19:16:58+03:00,77.23,799.16,False,True
1768,2024,2,79.0,Male,78952.0,2024-02-23 19:16:58+03:00,799.16,1142.67,False,True
1770,2023,6,31.0,Female,79888.0,2023-06-16 19:16:58+03:00,34.96,277.83,True,False
1770,2023,9,31.0,Female,79888.0,2023-09-05 19:16:58+03:00,277.83,29.29,True,False
1771,2023,6,19.0,Female,129295.0,2023-06-16 19:16:58+03:00,180.6,1239.41,True,False
1771,2023,7,19.0,Female,129295.0,2023-07-11 19:16:58+03:00,1239.41,129.61,True,False
1771,2023,12,19.0,Female,129295.0,2023-12-19 19:16:58+03:00,129.61,675.9,True,False
1772,2024,1,27.0,Female,48720.0,2024-01-18 19:16:58+03:00,834.62,751.63,True,False
1772,2024,2,27.0,Female,48720.0,2024-02-20 19:16:58+03:00,751.63,848.79,True,False
1773,2023,11,23.0,Male,52412.0,2023-11-06 19:16:58+03:00,886.0,305.81,False,True
1773,2023,12,23.0,Male,52412.0,2023-12-01 19:16:58+03:00,305.81,56.45,False,True
1773,2024,1,23.0,Male,52412.0,2024-01-27 19:16:58+03:00,56.45,27.51,False,True
1774,2023,6,25.0,Male,47370.0,2023-06-06 19:16:58+03:00,685.43,95.37,False,True
1774,2023,7,25.0,Male,47370.0,2023-07-27 19:16:58+03:00,95.37,799.51,False,True
1774,2023,9,25.0,Male,47370.0,2023-09-23 19:16:58+03:00,799.51,336.91,False,True
1774,2024,3,25.0,Male,47370.0,2024-03-19 19:16:58+03:00,336.91,99.45,False,True
1775,2023,7,79.0,Female,116851.0,2023-07-06 19:16:58+03:00,1386.86,1377.0,True,False
1775,2023,9,79.0,Female,116851.0,2023-09-17 19:16:58+03:00,1377.0,1197.06,True,False
1775,2023,12,79.0,Female,116851.0,2023-12-07 19:16:58+03:00,1197.06,1732.71,True,False
1775,2024,2,79.0,Female,116851.0,2024-02-02 19:16:58+03:00,1732.71,406.22,True,False
1776,2023,5,33.0,Male,104898.0,2023-05-25 19:16:58+03:00,451.53,1108.6399999999999,False,True
1776,2023,8,33.0,Male,104898.0,2023-08-28 19:16:58+03:00,1108.6399999999999,86.5,False,True
1776,2023,12,33.0,Male,104898.0,2023-12-19 19:16:58+03:00,86.5,41.97,False,True
1776,2024,2,33.0,Male,104898.0,2024-02-29 19:16:58+03:00,41.97,415.36,False,True
1776,2024,3,33.0,Male,104898.0,2024-03-05 19:16:58+03:00,415.36,141.01,False,True
1777,2023,6,22.0,Male,37816.0,2023-06-15 19:16:58+03:00,564.36,868.03,False,True
1777,2023,9,22.0,Male,37816.0,2023-09-29 19:16:58+03:00,868.03,911.16,False,True
1777,2023,12,22.0,Male,37816.0,2023-12-30 19:16:58+03:00,911.16,659.98,False,True
1778,2023,7,80.0,Female,69359.0,2023-07-14 19:16:58+03:00,10.67,818.94,True,False
1778,2023,12,80.0,Female,69359.0,2023-12-06 19:16:58+03:00,818.94,153.51,True,False
1779,2023,11,57.0,Male,102486.0,2023-11-09 19:16:58+03:00,88.93,1129.39,False,True
1779,2023,12,57.0,Male,102486.0,2023-12-22 19:16:58+03:00,1129.39,177.65,False,True
1780,2023,7,30.0,Female,97408.0,2023-07-06 19:16:58+03:00,730.86,159.68,True,False
1780,2023,9,30.0,Female,97408.0,2023-09-18 19:16:58+03:00,159.68,414.28,True,False
1780,2023,11,30.0,Female,97408.0,2023-11-29 19:16:58+03:00,414.28,1129.71,True,False
1781,2023,8,36.0,Male,110495.0,2023-08-05 19:16:58+03:00,1631.78,1387.6,False,True
1781,2023,9,36.0,Male,110495.0,2023-09-18 19:16:58+03:00,1387.6,1132.44,False,True
1782,2023,6,21.0,Male,59573.0,2023-06-13 19:16:58+03:00,232.73,319.63,False,True
1782,2023,7,21.0,Male,59573.0,2023-07-24 19:16:58+03:00,319.63,748.24,False,True
1782,2023,12,21.0,Male,59573.0,2023-12-24 19:16:58+03:00,748.24,744.86,False,True
1783,2023,8,19.0,Female,70583.0,2023-08-22 19:16:58+03:00,226.75,1053.31,True,False
1784,2023,8,34.0,Male,72454.0,2023-08-18 19:16:58+03:00,1042.32,1148.81,False,True
1785,2023,9,32.0,Female,110317.0,2023-09-30 19:16:58+03:00,299.91,1285.03,True,False
1785,2023,10,32.0,Female,110317.0,2023-10-16 19:16:58+03:00,1285.03,941.34,True,False
1785,2023,12,32.0,Female,110317.0,2023-12-15 19:16:58+03:00,941.34,447.59,True,False
1785,2024,1,32.0,Female,110317.0,2024-01-31 19:16:58+03:00,447.59,1285.83,True,False
1785,2024,3,32.0,Female,110317.0,2024-03-03 19:16:58+03:00,1285.83,1366.55,True,False
1785,2024,4,32.0,Female,110317.0,2024-04-05 19:16:58+03:00,1366.55,435.31,True,False
1786,2023,6,28.0,Female,50304.0,2023-06-29 19:16:58+03:00,883.09,100.06,True,False
1787,2023,11,45.0,Female,35425.0,2023-11-24 19:16:58+03:00,309.51,87.13,True,False
1788,2023,5,33.0,Male,75487.0,2023-05-27 19:16:58+03:00,233.98000000000002,1053.98,False,True
1788,2023,7,33.0,Male,75487.0,2023-07-11 19:16:58+03:00,1053.98,347.87,False,True
1788,2023,8,33.0,Male,75487.0,2023-08-30 19:16:58+03:00,347.87,348.64,False,True
1788,2023,9,33.0,Male,75487.0,2023-09-11 19:16:58+03:00,348.64,1142.62,False,True
1788,2023,12,33.0,Male,75487.0,2023-12-26 19:16:58+03:00,1142.62,170.51,False,True
1788,2024,1,33.0,Male,75487.0,2024-01-11 19:16:58+03:00,170.51,1117.27,False,True
1788,2024,2,33.0,Male,75487.0,2024-02-05 19:16:58+03:00,1117.27,875.49,False,True
1789,2023,6,59.0,Female,90865.0,2023-06-16 19:16:58+03:00,1215.2,1072.3,True,False
1789,2023,9,59.0,Female,90865.0,2023-09-16 19:16:58+03:00,1072.3,1462.85,True,False
1789,2023,11,59.0,Female,90865.0,2023-11-30 19:16:58+03:00,1462.85,806.17,True,False
1789,2024,1,59.0,Female,90865.0,2024-01-19 19:16:58+03:00,806.17,996.45,True,False
1791,2023,8,18.0,Female,121144.0,2023-08-27 19:16:58+03:00,168.05,175.79,True,False
1791,2023,9,18.0,Female,121144.0,2023-09-04 19:16:58+03:00,175.79,2230.75,True,False
1791,2023,10,18.0,Female,121144.0,2023-10-17 19:16:58+03:00,2230.75,1378.92,True,False
1791,2024,1,18.0,Female,121144.0,2024-01-16 19:16:58+03:00,1378.92,1184.21,True,False
1791,2024,2,18.0,Female,121144.0,2024-02-01 19:16:58+03:00,1184.21,1369.9,True,False
1791,2024,4,18.0,Female,121144.0,2024-04-18 19:16:58+03:00,1369.9,1047.64,True,False
1792,2023,7,34.0,Male,71991.0,2023-07-25 19:16:58+03:00,492.07,1501.67,False,True
1792,2023,8,34.0,Male,71991.0,2023-08-15 19:16:58+03:00,1501.67,419.47,False,True
1793,2023,6,59.0,Female,96300.0,2023-06-05 19:16:58+03:00,408.45,1037.07,True,False
1793,2023,7,59.0,Female,96300.0,2023-07-28 19:16:58+03:00,1037.07,144.03,True,False
1793,2023,9,59.0,Female,96300.0,2023-09-18 19:16:58+03:00,144.03,43.85,True,False
1793,2023,10,59.0,Female,96300.0,2023-10-21 19:16:58+03:00,43.85,973.46,True,False
1793,2023,11,59.0,Female,96300.0,2023-11-06 19:16:58+03:00,973.46,108.51,True,False
1793,2023,12,59.0,Female,96300.0,2023-12-30 19:16:58+03:00,108.51,722.23,True,False
1793,2024,2,59.0,Female,96300.0,2024-02-08 19:16:58+03:00,722.23,1128.99,True,False
1794,2023,7,34.0,Male,98855.0,2023-07-22 19:16:58+03:00,886.7,1148.92,False,True
1794,2023,8,34.0,Male,98855.0,2023-08-23 19:16:58+03:00,1148.92,388.28,False,True
1794,2023,10,34.0,Male,98855.0,2023-10-13 19:16:58+03:00,388.28,570.84,False,True
1794,2023,12,34.0,Male,98855.0,2023-12-13 19:16:58+03:00,570.84,378.04,False,True
1794,2024,2,34.0,Male,98855.0,2024-02-14 19:16:58+03:00,378.04,770.14,False,True
1795,2023,10,22.0,Male,53469.0,2023-10-16 19:16:58+03:00,653.77,977.77,False,True
1795,2023,12,22.0,Male,53469.0,2023-12-04 19:16:58+03:00,977.77,1548.96,False,True
1796,2023,6,39.0,Female,52198.0,2023-06-26 19:16:58+03:00,791.51,692.23,True,False
1796,2023,9,39.0,Female,52198.0,2023-09-14 19:16:58+03:00,692.23,555.8,True,False
1796,2023,11,39.0,Female,52198.0,2023-11-04 19:16:58+03:00,555.8,255.78,True,False
1796,2023,12,39.0,Female,52198.0,2023-12-13 19:16:58+03:00,255.78,795.91,True,False
1797,2023,5,37.0,Female,114520.0,2023-05-26 19:16:58+03:00,1103.71,557.01,True,False
1797,2023,11,37.0,Female,114520.0,2023-11-10 19:16:58+03:00,557.01,1335.17,True,False
1797,2024,1,37.0,Female,114520.0,2024-01-26 19:16:58+03:00,1335.17,708.86,True,False
1798,2023,6,34.0,Male,102000.0,2023-06-21 19:16:58+03:00,1112.68,330.08,False,True
1798,2023,8,34.0,Male,102000.0,2023-08-31 19:16:58+03:00,330.08,16.54,False,True
1798,2023,12,34.0,Male,102000.0,2023-12-24 19:16:58+03:00,16.54,206.19,False,True
1798,2024,1,34.0,Male,102000.0,2024-01-14 19:16:58+03:00,206.19,572.04,False,True
1798,2024,3,34.0,Male,102000.0,2024-03-10 19:16:58+03:00,572.04,513.82,False,True
1798,2024,4,34.0,Male,102000.0,2024-04-06 19:16:58+03:00,513.82,1277.94,False,True
1799,2023,6,27.0,Male,70610.0,2023-06-09 19:16:58+03:00,946.04,725.93,False,True
1799,2023,7,27.0,Male,70610.0,2023-07-21 19:16:58+03:00,725.93,612.16,False,True
1799,2023,9,27.0,Male,70610.0,2023-09-22 19:16:58+03:00,612.16,957.5,False,True
1799,2023,11,27.0,Male,70610.0,2023-11-15 19:16:58+03:00,957.5,726.74,False,True
